Index,Organization Id,Name,Website,Country,Description,Founded,Industry,Number of employees
674,aCaDd91d71a0aAA,Harrington-Morton,https://www.robertson.com/,Seychelles,Pre-emptive dedicated structure,1979,Investment Management / Hedge Fund / Private Equity,3142
675,25AC6B349bdFcC0,Carson-Jenkins,http://www.frazier-russell.com/,Comoros,Versatile bifurcated solution,1971,Banking / Mortgage,2977
676,ef62B61BaAD7bd0,Mullins-Charles,http://nelson.biz/,Hungary,Compatible 24/7 success,1987,Computer Hardware,3300
677,2594FEC0f32F913,Meyer-Simmons,https://www.york.com/,Guinea-Bissau,Switchable client-driven Graphical User Interface,1992,Law Practice / Law Firms,8429
678,766A9dEBEBf3CeD,"English, Vaughan and Pace",https://www.ramsey.com/,Falkland Islands (Malvinas),Phased client-server workforce,2002,Public Relations / PR,2997
679,CF7DEBA1e42bD79,Romero-Farmer,https://www.mejia.com/,Algeria,Customer-focused neutral standardization,2003,Plastics,3131
680,1E0B1A8bAFeda90,Brennan and Sons,http://www.lam.com/,Lebanon,Mandatory multimedia secured line,1983,Food / Beverages,1715
681,faf04c07f72c0f2,Tucker and Sons,http://ellison-vega.com/,Nigeria,Reactive dynamic project,1987,Think Tanks,8840
682,eBE50FA4B8215c0,"Conner, Wyatt and Singh",https://shepherd-dennis.com/,El Salvador,Operative clear-thinking hardware,1980,Oil / Energy / Solar / Greentech,1628
683,0F58A4a170feAf2,"Cruz, Shaffer and Morris",http://williams.com/,Nicaragua,Re-contextualized zero tolerance parallelism,1992,Semiconductors,8157
684,2D48B5CdE9fbdb1,Barrett Ltd,https://www.pace.com/,Ethiopia,Universal maximized system engine,2001,Glass / Ceramics / Concrete,2945
685,Eabb3CEDa28D5eb,Wallace LLC,http://www.garner.com/,Cook Islands,Self-enabling fresh-thinking help-desk,1982,Apparel / Fashion,2274
686,b5Ca2e278dcdff2,George-York,https://crawford.com/,Finland,Monitored next generation forecast,2012,Shipbuilding,4375
687,CB4ac7EE3D86F76,"Harper, Weeks and Morse",http://www.ritter-trujillo.info/,Jersey,Multi-layered analyzing secured line,1983,Oil / Energy / Solar / Greentech,1603
688,009DCA412AC6CA6,Camacho-Sanford,https://www.pena-terry.com/,Yemen,Assimilated heuristic definition,1983,Construction,3589
689,f0cfef4027eb5A9,"Hays, Everett and Mueller",https://www.middleton-mays.org/,Fiji,Fully-configurable background hardware,1984,Printing,8514
690,81Dc7a1Db2FAdeE,"Lutz, Anderson and Spencer",https://www.olsen.com/,Guinea-Bissau,Synchronized executive budgetary management,2005,Defense / Space,1755
691,6f0447533029aBd,Rose Inc,http://www.tanner.com/,Serbia,Function-based grid-enabled adapter,2015,Ranching,7959
692,ce5A8fcC6aE894F,Fields-Hodge,https://moyer-buchanan.net/,Martinique,Distributed well-modulated archive,1974,Government Relations,7020
693,4cC1abDfC6fBFfD,Roberts-Ayers,http://stanton-barajas.info/,Marshall Islands,Phased maximized budgetary management,2002,Textiles,2801
694,DFdA097cA8089Ac,Levine and Sons,https://www.hawkins.com/,Honduras,User-friendly full-range support,1970,Architecture / Planning,2756
695,8d8fEc32B4a62b9,Gardner-Burke,https://www.middleton.com/,Tokelau,Total analyzing capacity,2017,Motion Pictures / Film,3558
696,35eE1dBbb142d7b,Mills and Sons,https://www.knight.com/,Falkland Islands (Malvinas),Versatile 4thgeneration software,1998,Automotive,6855
697,80d63cf75e2BB3a,Wiley Group,https://hartman.com/,Sierra Leone,Virtual bottom-line adapter,2018,Warehousing,5476
698,6acDeC46BD7ce63,Hensley PLC,http://harmon.net/,Serbia,Programmable encompassing function,1998,Printing,3311
699,Be1Adb648FaAbB8,Rowe Group,http://www.baldwin.net/,Honduras,Seamless coherent firmware,1983,Newspapers / Journalism,9322
700,127E8E1203DAD0d,Townsend Ltd,https://summers.com/,Israel,Integrated solution-oriented budgetary management,1995,Legal Services,62
701,F2f47bdAeD3adAe,Stafford PLC,http://www.trujillo-richardson.com/,Western Sahara,Fully-configurable 5thgeneration project,2001,Restaurants,2590
702,B5918AfFDD1FBcC,"Coffey, Ward and Berg",https://www.andrade-dominguez.com/,Cocos (Keeling) Islands,Seamless didactic forecast,1972,International Affairs,1400
703,9eBd44a4dcc65Cc,"Allen, Salazar and Mays",https://bentley.net/,Liberia,Total object-oriented encoding,2020,Pharmaceuticals,5106
704,fEEd2e9B8791FD7,Mcconnell-Mosley,https://sellers.info/,Solomon Islands,Extended client-driven encoding,1999,Import / Export,2220
705,87EA8364dCdc57a,Nguyen Ltd,https://sanders.com/,Algeria,Expanded maximized methodology,1978,Architecture / Planning,6854
706,A6Db9e9571cABC9,Dickerson Inc,http://www.sandoval.com/,Morocco,Synergistic content-based knowledge user,2009,Telecommunications,5226
707,cD8AA52CB19bDAb,Mullen-Lyons,https://www.hendrix.com/,French Guiana,Inverse real-time methodology,2010,Gambling / Casinos,3986
708,84D3Bf97fBAB1Da,"Payne, Riggs and Hurley",https://www.wade.net/,China,Automated responsive software,1997,Animation,5918
709,0BBDfC717FFAbC3,"Lin, Hoover and Pruitt",https://henry.net/,Ethiopia,Advanced demand-driven attitude,1991,Facilities Services,7492
710,3dE7A3E5EaD928D,Schaefer-Barry,http://www.osborne-archer.net/,Equatorial Guinea,Compatible attitude-oriented product,1985,Business Supplies / Equipment,140
711,ED20AAfAe8Ef93A,Lam-Copeland,https://taylor.org/,Cocos (Keeling) Islands,Synchronized human-resource time-frame,1981,Music,6289
712,73fFBd4d9B6B08B,Whitaker Inc,https://www.maddox.biz/,Guyana,Balanced modular Local Area Network,2017,Military Industry,801
713,D710C5cf64e7e0e,Stafford-Lowery,https://www.cowan.biz/,Australia,Open-source empowering help-desk,1999,Government Relations,248
714,Ea96c6Df75458Ff,"Gibson, Leon and Willis",https://www.keller.com/,Norfolk Island,Focused even-keeled algorithm,1978,Capital Markets / Hedge Fund / Private Equity,2826
715,b704A16f2fFECfd,Pham-Wallace,https://bender-wilkerson.com/,Korea,Proactive non-volatile project,2011,Government Administration,190
716,0B64dcEB5202A94,Welch and Sons,http://www.booker-rasmussen.org/,Seychelles,Triple-buffered scalable info-mediaries,1981,Glass / Ceramics / Concrete,9151
717,8843Db3b1edEAEe,Knight and Sons,http://nunez.net/,Uzbekistan,Re-engineered actuating superstructure,1985,Education Management,869
718,3f31Bbe5B472DbB,Hanson LLC,https://marquez.com/,Swaziland,Operative zero tolerance moratorium,2002,Writing / Editing,97
719,C72ACaAe418dAab,Booker PLC,https://www.mercer.org/,Sri Lanka,Object-based bottom-line open system,1976,International Trade / Development,23
720,C877d35E9a85CfD,Holt Inc,http://www.smith.com/,Monaco,Down-sized scalable moderator,1978,Philanthropy,9314
721,C3FC8eD172bACe5,Allen Ltd,http://clay-rhodes.org/,Guinea,Persevering even-keeled hardware,1984,Supermarkets,123
722,D93F4EeEbcab01B,Ewing Inc,http://www.figueroa.com/,San Marino,User-friendly multi-state parallelism,2011,Online Publishing,5434
723,d92A8905b300043,Forbes-Reynolds,http://www.day.info/,Bahamas,Re-engineered 24/7 collaboration,2002,Telecommunications,4878
724,a3D1DaFDce6a8da,Jenkins-Figueroa,http://www.winters.com/,Tajikistan,Multi-layered system-worthy ability,1973,Computer Networking,8028
725,D854C04Af0eDefE,Ali Group,https://www.arroyo.org/,French Guiana,Re-contextualized didactic hub,2005,Logistics / Procurement,9445
726,dCd96e9B86dAfB6,Flynn-Young,http://www.hickman-jarvis.com/,Belize,Implemented impactful task-force,1996,Events Services,6025
727,ACdB0702efd18c6,Serrano Ltd,https://shaw.com/,Egypt,Quality-focused tertiary capacity,1996,Fishery,3685
728,d3F3f68142Fad68,Francis LLC,http://www.conley-pennington.com/,Iraq,Reactive logistical moderator,1989,Military Industry,9003
729,57ca5b5d3cCFb82,"Davis, Schultz and Blanchard",https://www.gibbs.org/,Saint Helena,Proactive impactful firmware,2017,Wine / Spirits,607
730,CD6D3eE6ACA1573,Hickman Group,http://www.pierce-colon.biz/,Bolivia,Innovative local implementation,2004,Restaurants,8787
731,E2cBCcD63eD591D,Jarvis Ltd,http://www.sims-cobb.com/,Bolivia,Compatible interactive support,2005,Packaging / Containers,2609
732,0EAAA49BBcd4F2A,"Perkins, Montgomery and Gonzales",http://holt.com/,Luxembourg,Sharable impactful projection,1973,Banking / Mortgage,9767
733,a5Fb8f50F5CAAe9,"Gilbert, Guerrero and Brewer",https://farrell.com/,Mauritania,Programmable tangible moratorium,2015,Ranching,6477
734,b4A8A0dB329dec3,Salinas PLC,https://villarreal.info/,American Samoa,Versatile bottom-line interface,1977,Real Estate / Mortgage,1655
735,98bA0210Dd72Acb,Huffman PLC,https://www.austin.net/,Sudan,Integrated neutral neural-net,1998,Investment Management / Hedge Fund / Private Equity,5501
736,440d657F3878Da1,Cantu-Hansen,https://adkins-mcmillan.com/,Algeria,Extended stable core,1993,Electrical / Electronic Manufacturing,4641
737,Fcefe2BfB1F183a,"Sanders, Riddle and Ramos",https://www.weiss.net/,Croatia,Programmable content-based model,2021,Industrial Automation,7819
738,Df5475aCEAc5394,"Vaughan, Underwood and Middleton",https://peterson-flynn.com/,Haiti,Extended bandwidth-monitored initiative,1978,Semiconductors,7180
739,bdeA29B8B28A0e9,Solis-Sullivan,http://crawford.com/,Switzerland,Digitized exuding Internet solution,1980,Health / Fitness,4236
740,27Cbbf2ADC78298,Mays LLC,https://mccall-jordan.net/,Malawi,Ergonomic heuristic hardware,1978,Events Services,2465
741,4D6cb4a19DEceb3,Butler and Sons,https://mora-taylor.com/,Saint Kitts and Nevis,Object-based homogeneous function,2004,Fundraising,4874
742,e3Bf2f7F875E936,Oliver Group,https://parker-strong.biz/,Namibia,Innovative exuding array,2018,Music,6044
743,cA5dd14c7C14a7E,Nichols Ltd,https://white.org/,Guadeloupe,Balanced didactic matrices,1985,Fundraising,6255
744,B24acCf5Ccb5c6d,"Mcgee, Holder and Dawson",https://blankenship.biz/,British Indian Ocean Territory (Chagos Archipelago),Focused full-range budgetary management,1982,Mechanical or Industrial Engineering,7572
745,6c9a3E1A3c17FF4,"Kidd, Sheppard and Mcdaniel",http://www.roberts.com/,Indonesia,Intuitive directional utilization,1989,Printing,8765
746,def55EceAb1BDf5,"Lowery, Stark and Pratt",http://huffman.net/,Iraq,Progressive interactive archive,2000,Packaging / Containers,6406
747,Ba14df7bee172d3,Valencia-Wright,https://www.gardner-butler.com/,Guadeloupe,Realigned actuating toolset,1976,Oil / Energy / Solar / Greentech,6718
748,55D98bFbb6a0885,Garrett-Key,http://www.pope.com/,Palestinian Territory,Progressive directional project,1991,Broadcast Media,70
749,cD6e2ca60dA77d8,Flynn and Sons,https://pitts-gallegos.org/,British Indian Ocean Territory (Chagos Archipelago),Persistent attitude-oriented policy,1988,Mechanical or Industrial Engineering,6144
750,6dE36290D51063D,Daniel-Goodman,https://www.cuevas.net/,Bangladesh,Triple-buffered stable pricing structure,1994,Food / Beverages,4079
751,ee2bb449adA1f7F,"Bishop, Maynard and Everett",https://copeland-holden.com/,South Africa,Grass-roots object-oriented adapter,2022,Fishery,5772
752,C00b1D164Cb50e9,Morse-Pineda,http://www.joseph.org/,Germany,Synergized systematic budgetary management,1977,Recreational Facilities / Services,5033
753,7d543FFa75F3F3e,"Rich, Durham and Schwartz",http://contreras.net/,Syrian Arab Republic,Function-based 24hour functionalities,1984,Broadcast Media,2567
754,E1e676f45FB2f95,Oconnor and Sons,http://fuller.org/,Heard Island and McDonald Islands,Proactive high-level groupware,2020,Fine Art,1588
755,bdDc183A6ba604D,Cherry-Hopkins,https://miranda.com/,Cote d'Ivoire,Enterprise-wide systematic architecture,1981,Defense / Space,3975
756,B7F374ae2bDd33d,"Trujillo, Nguyen and Stanton",https://briggs.org/,Dominica,De-engineered neutral algorithm,1976,Medical Practice,3064
757,49bacDD0fFBd4f2,Zavala-Montes,http://gonzalez.com/,Hong Kong,Organic national forecast,1980,Consumer Electronics,2166
758,F4D3D62c10C9ad1,"Yu, Pittman and Waller",http://strong.com/,Palau,Enhanced maximized knowledgebase,1974,Human Resources / HR,2285
759,Fb3Db77AAFFCF5C,Riley Inc,http://www.hutchinson.com/,Slovakia (Slovak Republic),Programmable impactful parallelism,1981,Veterinary,6992
760,8d39Dd0Bd61deF3,"Mora, Cummings and Rollins",https://medina-colon.com/,Liechtenstein,Optional asymmetric analyzer,1971,Facilities Services,9878
761,2FEBBDFD915dDdd,"Church, Caldwell and Ward",https://www.harrell-russell.com/,Andorra,Profit-focused multimedia system engine,1977,Primary / Secondary Education,9072
762,269dBEEDFEdD5Db,"Wolfe, Hull and Delacruz",https://lin.info/,Sweden,Fundamental multi-tasking intranet,1980,Information Technology / IT,7511
763,CAFAdE8d74FAeBc,"Christian, Thomas and Collins",https://www.wheeler.com/,Slovakia (Slovak Republic),Synchronized object-oriented process improvement,2004,Translation / Localization,8857
764,c0ebf43Cab3e1fc,Baxter-Stout,http://www.garrison.com/,Serbia,User-friendly 3rdgeneration Graphical User Interface,1986,Library,6292
765,BD23EdC7D0cBF57,Tyler-Burton,http://www.flores.info/,Venezuela,Business-focused 24/7 knowledge user,1996,Industrial Automation,1350
766,dB63a0cE30A8A48,"Golden, Salazar and Paul",http://rodriguez.com/,Swaziland,Enhanced 3rdgeneration strategy,1995,Photography,958
767,A3Cd6cCD392C8bb,"Velez, Carpenter and Kaiser",https://www.bowers-tapia.net/,Colombia,Horizontal maximized Local Area Network,1994,Education Management,6170
768,97FB1e0cCceEFdc,Herring-Hinton,http://www.bowman.com/,Benin,Advanced system-worthy neural-net,2012,Graphic Design / Web Design,470
769,DEB2F5dA0e8134e,"Page, Campbell and Peterson",https://reyes-clark.com/,Tunisia,Quality-focused analyzing interface,2001,Government Administration,9792
770,C1dB79D97C1b0EF,Barber LLC,https://martin-barber.org/,New Caledonia,Polarized local Graphic Interface,2015,Utilities,162
771,659a20B7e87d3DE,Barr Group,http://www.jones.info/,Holy See (Vatican City State),Right-sized responsive policy,2015,Telecommunications,6139
772,B12DCf1ADA2Ad9e,"Taylor, Barton and Winters",https://roberts-hodge.com/,Nauru,Fundamental 3rdgeneration interface,1980,Sporting Goods,9097
773,C6Af60Fbf77a2A3,"Baker, Aguirre and Spears",http://spence.com/,Estonia,Front-line static artificial intelligence,1991,Government Administration,280
774,Db18DC19C3Cbf87,Stone-Fitzgerald,http://www.meyer.com/,Guernsey,Stand-alone responsive throughput,2018,Medical Practice,1798
775,0aa3dDDCaC783f5,Rios-Levine,http://kent-mitchell.com/,Puerto Rico,Self-enabling high-level implementation,2011,Religious Institutions,2089
776,Ab705BC564eed28,Ray-Bowers,https://www.juarez.net/,Rwanda,Phased global artificial intelligence,2018,Mental Health Care,7310
777,aF162FeeCFfD3cF,Monroe Ltd,http://hensley.info/,Macedonia,Synchronized encompassing orchestration,1992,Biotechnology / Greentech,576
778,2Fe1debC2AE1A0C,"Simon, Stokes and Lopez",https://wong-rogers.info/,Mayotte,Diverse 3rdgeneration implementation,2000,Venture Capital / VC,5585
779,DeF6A7A28CaCAbD,Blanchard-Bridges,https://www.hess.info/,San Marino,Pre-emptive optimal interface,1984,Environmental Services,4368
780,c4eAE2Cb64EbB9A,Dunlap and Sons,http://www.avila.com/,American Samoa,Monitored solution-oriented data-warehouse,1976,Building Materials,3819
781,9E2d0cFed1abAC0,Moore-Reyes,http://hutchinson.com/,Belgium,Reverse-engineered high-level productivity,2020,Wine / Spirits,6396
782,0d8c4CcEdef0363,"Mccann, Robles and Costa",http://shields.org/,Uruguay,Open-architected local approach,2016,Apparel / Fashion,5476
783,dCEc756B0cfD99b,Perry-Zhang,https://wood.com/,Haiti,Reverse-engineered contextually-based function,1970,Package / Freight Delivery,8684
784,Efc9CbceCBE26E8,Phillips Group,http://www.vance.com/,Burkina Faso,Persistent high-level monitoring,1987,Plastics,5126
785,514ecaA7bA1fee0,Larson-Avila,http://www.hodge.net/,Pakistan,Secured transitional adapter,2018,Wholesale,4230
786,EF7DaD884923c03,Noble LLC,https://lamb-daugherty.org/,Sri Lanka,Switchable well-modulated task-force,1997,Wireless,1795
787,ac0581Fd7FEA2Ba,Neal Group,http://jordan.net/,United Arab Emirates,Networked neutral knowledgebase,2020,Plastics,2625
788,050E0c4998B3A5f,Frye Group,http://www.schwartz-lara.com/,Turkmenistan,Extended demand-driven framework,1984,Pharmaceuticals,4076
789,1486C2CC39aDf4b,Todd-Khan,https://glover.biz/,Cuba,Operative non-volatile collaboration,1992,Legislative Office,6829
790,05E09cc2fAc8b9e,"Ochoa, Smith and Rush",https://gibson-underwood.com/,Reunion,Monitored 3rdgeneration flexibility,2003,Higher Education / Acadamia,8936
791,cC15e5A3EfAafaf,Macdonald-Novak,https://nichols.com/,Swaziland,Managed 4thgeneration solution,1996,Publishing Industry,9182
792,CFEA8c41b06BBe1,"Simmons, Hubbard and Welch",https://bush.com/,Lao People's Democratic Republic,Switchable mobile portal,1986,Judiciary,5070
793,07FDE112555C7De,"Diaz, Sawyer and Romero",http://lyons.com/,Paraguay,Persevering user-facing parallelism,2009,Textiles,6937
794,EDD1C0068cEbEeb,Elliott PLC,http://nelson.com/,Haiti,Fundamental discrete portal,2016,Animation,2184
795,0Ea7C34aCE88f6C,"Leon, Hickman and Richmond",http://www.simpson.com/,China,Polarized motivating extranet,1998,Marketing / Advertising / Sales,4091
796,467159DB1950F14,"Kemp, Macdonald and Nielsen",http://santos.com/,Kyrgyz Republic,Business-focused fresh-thinking leverage,1990,Supermarkets,9122
797,960cE2eADB34cDB,"Mathis, Coleman and Oliver",https://www.stanton.com/,Sweden,Reduced cohesive hub,1978,Program Development,8779
798,1B5a50F2B8B23BF,"Brock, Beard and Graham",http://www.crane.biz/,Luxembourg,Ergonomic dedicated array,1998,Electrical / Electronic Manufacturing,9415
799,dfeCfD6b88149fa,Cordova-Navarro,https://murphy.com/,Antarctica (the territory South of 60 deg S),Reverse-engineered foreground website,2020,Public Safety,8987
800,bcfCebAac4dEE71,"Dennis, Pacheco and Owens",http://www.summers-frye.org/,Korea,Multi-tiered high-level toolset,2018,Furniture,279
